image_name,target,pred,fold
ISIC_2637011,0,0.068855256,0
ISIC_0076262,0,0.08608509,0
ISIC_0074268,0,0.013895409,0
ISIC_0015719,0,0.025867054,0
ISIC_0082543,0,0.03420509,0
ISIC_0075663,0,0.034235638,0
ISIC_0068279,0,0.06555228,0
ISIC_0089401,0,0.021981163,0
ISIC_0076742,0,0.07308174,0
ISIC_0075914,0,0.08991422,0
ISIC_0091559,0,0.043339644,0
ISIC_0083035,0,0.02227527,0
ISIC_0078703,0,0.056596957,0
ISIC_0096328,0,0.05221735,0
ISIC_0085172,0,0.038854912,0
ISIC_0092726,0,0.05513351,0
ISIC_0097499,0,0.048044693,0
ISIC_0089738,0,0.12710416,0
ISIC_0147869,0,0.027803821,0
ISIC_0150975,0,0.13700446,0
ISIC_0092870,0,0.19570117,0
ISIC_0148677,0,0.02086405,0
ISIC_0158127,0,0.033802453,0
ISIC_0094775,0,0.0607244,0
ISIC_0149568,1,0.065248825,0
ISIC_0160270,0,0.042891797,0
ISIC_0097997,0,0.075345725,0
ISIC_0153549,0,0.0675281,0
ISIC_0163812,0,0.115533136,0
ISIC_0103298,0,0.026082693,0
ISIC_0154870,0,0.029273577,0
ISIC_0165945,0,0.0693375,0
ISIC_0109869,0,0.030706134,0
ISIC_0156772,0,0.08596462,0
ISIC_0185547,0,0.024415726,0
ISIC_0151200,0,0.10652649,0
ISIC_0164603,0,0.079823196,0
ISIC_0186437,0,0.043383468,0
ISIC_0154338,0,0.042339716,0
ISIC_0170696,0,0.047951236,0
ISIC_0186501,0,0.038977753,0
ISIC_0155012,0,0.11199589,0
ISIC_0179056,0,0.16480887,0
ISIC_0188955,0,0.098730326,0
ISIC_0159782,0,0.055421334,0
ISIC_0179104,0,0.07574517,0
ISIC_0189336,0,0.053117305,0
ISIC_0159996,0,0.20637685,0
ISIC_0184482,0,0.045562554,0
ISIC_0192701,0,0.048221923,0
ISIC_0164809,0,0.112704255,0
ISIC_0187428,0,0.110932626,0
ISIC_0193785,0,0.05290203,0
