image_name,target,pred,fold
ISIC_0077472,0,0.016524047,0
ISIC_0052212,0,0.02078588,0
ISIC_0080512,0,0.01847852,0
ISIC_0080752,0,0.0170715,0
ISIC_0078712,0,0.11299916,0
ISIC_0082934,0,0.4503768,0
ISIC_0084395,0,0.019647872,0
ISIC_0096227,0,0.03272553,0
ISIC_0084086,0,0.027266445,0
ISIC_0086709,0,0.03388492,0
ISIC_0125706,0,0.075171895,0
ISIC_0148751,0,0.013190358,0
ISIC_0098784,0,0.08064448,0
ISIC_0148643,0,0.02854022,0
ISIC_0155173,0,0.12285819,0
ISIC_0100550,0,0.03495227,0
ISIC_0149918,0,0.040174197,0
ISIC_0156642,0,0.118038446,0
ISIC_0124849,0,0.07141371,0
ISIC_0150363,0,0.0199683,0
ISIC_0163639,0,0.062129855,0
ISIC_0153265,0,0.058423422,0
ISIC_0155473,0,0.032626767,0
ISIC_0166935,0,0.08551299,0
ISIC_0155575,0,0.020967102,0
ISIC_0164512,0,0.11293589,0
ISIC_0181017,0,0.094991066,0
ISIC_0160831,0,0.120449305,0
ISIC_0165903,0,0.038333535,0
ISIC_0192419,0,0.03016647,0
ISIC_0162967,0,0.09364905,0
ISIC_0171946,0,0.06374344,0
ISIC_0212931,0,0.08918728,0
ISIC_0163765,0,0.03706004,0
ISIC_0191871,0,0.18413049,0
ISIC_0221590,0,0.034085628,0
ISIC_0170008,0,0.13021888,0
ISIC_0194914,0,0.021338139,0
ISIC_0229659,0,0.04128465,0
ISIC_0170545,0,0.011622423,0
ISIC_0198861,0,0.038007494,0
ISIC_0230564,0,0.02545747,0
ISIC_0171235,0,0.032016486,0
ISIC_0200174,0,0.06506105,0
ISIC_0234049,0,0.036648177,0
ISIC_0172959,0,0.07964385,0
ISIC_0207349,0,0.07464264,0
ISIC_0235728,0,0.16777736,0
ISIC_0174903,0,0.14739949,0
ISIC_0210282,0,0.044627976,0
ISIC_0236778,0,0.41935194,0
ISIC_0174983,0,0.019635748,0
ISIC_0217111,0,0.028593922,0
ISIC_0238118,0,0.02681682,0
ISIC_0184944,0,0.0147611145,0
ISIC_0224681,0,0.018045444,0
ISIC_0238491,0,0.041147813,0
ISIC_0185051,0,0.12831098,0
ISIC_0230332,0,0.12859231,0
ISIC_0242646,0,0.023904547,0
ISIC_0189837,0,0.05523091,0
ISIC_0234038,0,0.010114584,0
ISIC_0249560,0,0.22231227,0
ISIC_0200153,0,0.04664207,0
ISIC_0236510,0,0.022934537,0
ISIC_0257755,0,0.04079078,0
ISIC_0204819,0,0.16061935,0
ISIC_0242571,0,0.07198811,0
ISIC_0261693,0,0.1556847,0
ISIC_0207268,1,0.17806351,0
ISIC_0246090,0,0.05627596,0
ISIC_0263916,0,0.031028127,0
ISIC_0208378,0,0.12911755,0
ISIC_0254447,0,0.05529965,0
ISIC_0264941,0,0.038628995,0
ISIC_0216689,0,0.18725836,0
ISIC_0263522,0,0.07050931,0
ISIC_0272026,0,0.020617785,0
ISIC_0224678,0,0.012564611,0
ISIC_0268557,0,0.25874522,0
ISIC_0273222,0,0.0904322,0
ISIC_0236739,0,0.05877018,0
ISIC_0270101,0,0.07755022,0
ISIC_0275409,0,0.062152214,0
ISIC_0238215,0,0.03797503,0
ISIC_0274625,0,0.22318582,0
ISIC_0283511,0,0.027905004,0
ISIC_0240628,0,0.014171996,0
ISIC_0275661,0,0.031899825,0
ISIC_0285157,0,0.034709554,0
ISIC_0243160,0,0.04286983,0
ISIC_0277115,0,0.017278954,0
