image_name,target,pred,fold
ISIC_2637011,0,0.11777494,0
ISIC_0076262,0,0.037328895,0
ISIC_0074268,0,0.010335159,0
ISIC_0015719,0,0.017969988,0
ISIC_0082543,0,0.024544759,0
ISIC_0075663,0,0.035592664,0
ISIC_0068279,0,0.09259255,0
ISIC_0089401,0,0.012306441,0
ISIC_0076742,0,0.056288708,0
ISIC_0075914,0,0.04253701,0
ISIC_0091559,0,0.045441825,0
ISIC_0083035,0,0.02711638,0
ISIC_0078703,0,0.03260735,0
ISIC_0096328,0,0.04659761,0
ISIC_0085172,0,0.029336132,0
ISIC_0092726,0,0.040029507,0
ISIC_0097499,0,0.019567348,0
ISIC_0089738,0,0.22423233,0
ISIC_0147869,0,0.012029835,0
ISIC_0150975,0,0.26386756,0
ISIC_0092870,0,0.14159118,0
ISIC_0148677,0,0.019937743,0
ISIC_0158127,0,0.02503131,0
ISIC_0094775,0,0.06511276,0
ISIC_0149568,1,0.06958566,0
ISIC_0160270,0,0.01855679,0
ISIC_0097997,0,0.083611414,0
ISIC_0153549,0,0.08891007,0
ISIC_0163812,0,0.106784314,0
ISIC_0103298,0,0.011984679,0
ISIC_0154870,0,0.00917539,0
ISIC_0165945,0,0.08135063,0
ISIC_0109869,0,0.021497903,0
ISIC_0156772,0,0.23543867,0
ISIC_0185547,0,0.01574617,0
ISIC_0151200,0,0.17489086,0
ISIC_0164603,0,0.08439431,0
ISIC_0186437,0,0.040034253,0
ISIC_0154338,0,0.0636928,0
ISIC_0170696,0,0.07684686,0
ISIC_0186501,0,0.079280086,0
ISIC_0155012,0,0.11739211,0
ISIC_0179056,0,0.14262556,0
ISIC_0188955,0,0.16873588,0
ISIC_0159782,0,0.051280316,0
ISIC_0179104,0,0.09437001,0
ISIC_0189336,0,0.036472525,0
ISIC_0159996,0,0.2341875,0
ISIC_0184482,0,0.018529456,0
ISIC_0192701,0,0.042547878,0
ISIC_0164809,0,0.15563518,0
ISIC_0187428,0,0.121833876,0
ISIC_0193785,0,0.06569057,0
ISIC_0166202,0,0.25865835,0
ISIC_0189333,0,0.30833676,0
ISIC_0199261,0,0.017965674,0
ISIC_0170583,0,0.109987594,0
ISIC_0194550,0,0.038886357,0
ISIC_0199455,0,0.054737244,0
ISIC_0170636,0,0.027113708,0
ISIC_0196694,0,0.06829998,0
ISIC_0203016,0,0.08529167,0
ISIC_0174405,0,0.16013296,0
ISIC_0200999,0,0.18631555,0
ISIC_0204580,0,0.13153842,0
ISIC_0187498,0,0.0705201,0
ISIC_0202259,0,0.027550442,0
ISIC_0206079,0,0.026510932,0
ISIC_0196399,0,0.25962004,0
ISIC_0202576,0,0.028157659,0
ISIC_0213974,0,0.010939994,0
ISIC_0202023,0,0.04487264,0
ISIC_0204275,0,0.030631341,0
ISIC_0215054,0,0.21966726,0
ISIC_0204994,0,0.26576316,0
ISIC_0205127,0,0.09120253,0
ISIC_0215112,0,0.07826949,0
ISIC_0214186,0,0.03140172,0
ISIC_0215966,0,0.1324892,0
ISIC_0216690,0,0.035906732,0
ISIC_0219450,0,0.16826989,0
ISIC_0220649,0,0.21668588,0
ISIC_0217267,0,0.01199243,0
ISIC_0224300,0,0.24258281,0
ISIC_0225245,0,0.03937438,0
ISIC_0218575,0,0.018525196,0
ISIC_0228497,0,0.04470197,0
ISIC_0229459,0,0.03633794,0
ISIC_0219948,0,0.014523184,0
ISIC_0229265,0,0.108659275,0
ISIC_0229832,0,0.0750711,0
ISIC_0222150,0,0.071880735,0
ISIC_0229871,0,0.037434086,0
ISIC_0232963,0,0.046579298,0
ISIC_0224919,0,0.03828189,0
ISIC_0232785,0,0.05796374,0
ISIC_0233487,0,0.031219114,0
ISIC_0231167,0,0.03426465,0
ISIC_0236531,0,0.15367135,0
ISIC_0234146,0,0.027814783,0
ISIC_0232101,1,0.2408338,0
ISIC_0238711,0,0.021392412,0
ISIC_0236261,0,0.071927615,0
ISIC_0234248,0,0.03747011,0
ISIC_0238824,0,0.06746853,0
ISIC_0237721,0,0.078319736,0
ISIC_0239843,0,0.23020226,0
ISIC_0238940,0,0.026642626,0
ISIC_0238871,0,0.016637685,0
ISIC_0242433,0,0.08779288,0
ISIC_0243683,0,0.29296854,0
ISIC_0239597,0,0.15193757,0
ISIC_0243849,0,0.097999476,0
ISIC_0250842,0,0.08525257,0
ISIC_0248321,0,0.18222977,0
ISIC_0248114,0,0.28351477,0
ISIC_0251149,0,0.13835144,0
ISIC_0248628,0,0.026578724,0
ISIC_0248521,0,0.029641049,0
ISIC_0252448,0,0.07789579,0
ISIC_0248936,0,0.05404674,0
ISIC_0253367,0,0.054383907,0
ISIC_0253516,0,0.0917594,0
ISIC_0250064,0,0.096035026,0
ISIC_0254517,0,0.079086155,0
ISIC_0256926,0,0.10875055,0
ISIC_0252649,0,0.14536828,0
ISIC_0258806,0,0.023835512,0
ISIC_0262276,0,0.31490928,0
ISIC_0254698,0,0.097068906,0
ISIC_0294170,0,0.114323266,0
ISIC_0271408,0,0.038339734,0
ISIC_0255914,0,0.09990406,0
ISIC_0298274,0,0.20491251,0
ISIC_0273664,0,0.08680319,0
ISIC_0258061,0,0.16020593,0
ISIC_0299504,0,0.06566224,0
ISIC_0278346,0,0.076205045,0
ISIC_0258821,0,0.025427973,0
ISIC_0301191,0,0.027627384,0
ISIC_0279526,0,0.19447309,0
ISIC_0262401,0,0.04263158,0
ISIC_0302804,0,0.027452035,0
ISIC_0286360,1,0.18890648,0
ISIC_0267054,0,0.09775875,0
ISIC_0305679,0,0.024099857,0
ISIC_0290881,0,0.08276762,0
ISIC_0268187,0,0.02873993,0
ISIC_0307377,0,0.07772203,0
ISIC_0293607,0,0.1574312,0
ISIC_0268633,0,0.1227901,0
ISIC_0315525,0,0.061326418,0
ISIC_0294733,0,0.019295467,0
ISIC_0270289,0,0.017689705,0
ISIC_0316826,0,0.220232,0
ISIC_0294910,0,0.038541183,0
ISIC_0275984,0,0.30979228,0
ISIC_0322340,0,0.10158367,0
ISIC_0297186,0,0.037406027,0
ISIC_0278126,0,0.015436213,0
ISIC_0322967,0,0.07550257,0
ISIC_0300915,0,0.13548563,0
ISIC_0278130,0,0.014518309,0
ISIC_0325416,0,0.20469613,0
ISIC_0301931,0,0.24214993,0
ISIC_0280208,0,0.111706346,0
ISIC_0326523,0,0.15644665,0
ISIC_0308722,0,0.22648874,0
ISIC_0281291,0,0.036607705,0
ISIC_0334227,0,0.014914109,0
ISIC_0317589,0,0.25667116,0
ISIC_0281658,0,0.1527927,0
ISIC_0335396,0,0.013810261,0
ISIC_0334024,0,0.09941531,0
ISIC_0284422,0,0.08413265,0
ISIC_0337631,1,0.22379802,0
ISIC_0339930,0,0.010643688,0
ISIC_0286750,0,0.03275141,0
ISIC_0338377,0,0.05962522,0
ISIC_0341663,0,0.091336824,0
ISIC_0295178,0,0.18730474,0
ISIC_0338712,0,0.18231292,0
ISIC_0342557,0,0.065604895,0
ISIC_0304703,0,0.042944774,0
ISIC_0354589,0,0.015764028,0
ISIC_0342587,0,0.14612342,0
ISIC_0308133,0,0.08076817,0
ISIC_0357043,0,0.12107022,0
ISIC_0344052,0,0.13752624,0
ISIC_0311112,0,0.041361563,0
ISIC_0358071,0,0.07346719,0
ISIC_0347824,0,0.20918918,0
ISIC_0311369,0,0.01921336,0
ISIC_0364478,0,0.2784952,0
ISIC_0349484,0,0.07205613,0
ISIC_0313422,0,0.028497297,0
ISIC_0379979,0,0.047595512,0
ISIC_0349996,0,0.016237104,0
ISIC_0313507,0,0.015035692,0
ISIC_0380954,0,0.020813495,0
ISIC_0350472,0,0.018103423,0
ISIC_0322004,0,0.018626528,0
ISIC_0395456,0,0.2977546,0
ISIC_0357231,0,0.02730942,0
ISIC_0324600,0,0.07182636,0
ISIC_0412659,0,0.0139806215,0
ISIC_0359307,0,0.41093978,0
ISIC_0325664,0,0.13466273,0
ISIC_0422061,0,0.014133561,0
ISIC_0367913,0,0.15418257,0
ISIC_0332865,0,0.035072975,0
ISIC_0423312,0,0.03810744,0
ISIC_0375073,0,0.054916527,0
ISIC_0339773,0,0.044460114,0
ISIC_0427209,0,0.13798334,0
ISIC_0377420,0,0.068286486,0
ISIC_0355920,0,0.046956863,0
ISIC_0430356,0,0.10579813,0
ISIC_0384214,0,0.20757517,0
ISIC_0361149,0,0.011630484,0
ISIC_0434114,0,0.1452685,0
ISIC_0385609,0,0.01643589,0
ISIC_0370132,0,0.05859932,0
ISIC_0435434,0,0.26674074,0
ISIC_0389955,0,0.23557378,0
ISIC_0381169,0,0.21694331,0
ISIC_0439726,0,0.033817444,0
ISIC_0395933,0,0.14283703,0
ISIC_0384200,0,0.040501192,0
ISIC_0442837,0,0.0723796,0
ISIC_0398069,0,0.07339139,0
ISIC_0386664,0,0.02935084,0
ISIC_0455456,0,0.37432033,0
ISIC_0400685,0,0.015258426,0
ISIC_0398140,0,0.094158605,0
ISIC_0455687,0,0.05611165,0
ISIC_0403893,0,0.04734474,0
ISIC_0399416,0,0.17315768,0
ISIC_0456905,0,0.16811152,0
ISIC_0411688,0,0.096781425,0
ISIC_0404809,0,0.073509194,0
ISIC_0465385,0,0.048336614,0
ISIC_0426592,0,0.048051264,0
ISIC_0405554,0,0.16917767,0
ISIC_0465476,0,0.021576155,0
ISIC_0430837,0,0.06379624,0
ISIC_0407040,0,0.14159594,0
ISIC_0468433,0,0.020978713,0
ISIC_0430904,0,0.04043218,0
ISIC_0413247,0,0.082121,0
ISIC_0475341,0,0.15798804,0
ISIC_0439950,0,0.022142308,0
